geoid,region_type,region_name,year,measure,value,measure_type
24033,county,"Prince George's County, Maryland",2020,vac_oth_adr,0,count
51013,county,"Arlington County, Virginia",2020,vac_oth_adr,0,count
51059,county,"Fairfax County, Virginia",2020,vac_oth_adr,0,count
51107,county,"Loudoun County, Virginia",2020,vac_oth_adr,0,count
51153,county,"Prince William County, Virginia",2020,vac_oth_adr,0,count
51510,county,"Alexandria city, Virginia",2020,vac_oth_adr,0,count
51600,county,"Fairfax city, Virginia",2020,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2020,vac_oth_adr,0,count
51683,county,"Manassas city, Virginia",2020,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2020,vac_oth_adr,0,count
11001,county,District of Columbia,2020,vac_adr,13443,count
24017,county,"Charles County, Maryland",2020,vac_adr,278,count
24021,county,"Frederick County, Maryland",2020,vac_adr,983,count
24031,county,"Montgomery County, Maryland",2020,vac_adr,5601,count
24033,county,"Prince George's County, Maryland",2020,vac_adr,7106,count
51013,county,"Arlington County, Virginia",2020,vac_adr,1751,count
51059,county,"Fairfax County, Virginia",2020,vac_adr,5852,count
51107,county,"Loudoun County, Virginia",2020,vac_adr,439,count
51153,county,"Prince William County, Virginia",2020,vac_adr,958,count
51510,county,"Alexandria city, Virginia",2020,vac_adr,756,count
51600,county,"Fairfax city, Virginia",2020,vac_adr,269,count
51610,county,"Falls Church city, Virginia",2020,vac_adr,220,count
51683,county,"Manassas city, Virginia",2020,vac_adr,190,count
51685,county,"Manassas Park city, Virginia",2020,vac_adr,103,count
11001,county,District of Columbia,2020,vac_res_per,2.6633511700839394,percent
24017,county,"Charles County, Maryland",2020,vac_res_per,0.29002827411315474,percent
24021,county,"Frederick County, Maryland",2020,vac_res_per,0.4496754872243007,percent
24031,county,"Montgomery County, Maryland",2020,vac_res_per,0.6979017378049475,percent
24033,county,"Prince George's County, Maryland",2020,vac_res_per,1.2587398306534163,percent
51013,county,"Arlington County, Virginia",2020,vac_res_per,0.45953795689580934,percent
51059,county,"Fairfax County, Virginia",2020,vac_res_per,0.43799990888560586,percent
51107,county,"Loudoun County, Virginia",2020,vac_res_per,0.07305491294289541,percent
51153,county,"Prince William County, Virginia",2020,vac_res_per,0.3032498273160706,percent
51510,county,"Alexandria city, Virginia",2020,vac_res_per,0.32742984449895357,percent
51600,county,"Fairfax city, Virginia",2020,vac_res_per,0.35584173515207995,percent
51610,county,"Falls Church city, Virginia",2020,vac_res_per,0.44012944983818764,percent
51683,county,"Manassas city, Virginia",2020,vac_res_per,0.348935146191794,percent
51685,county,"Manassas Park city, Virginia",2020,vac_res_per,0.18462571332661967,percent
11001,county,District of Columbia,2020,vac_bus_per,7.689303324708295,percent
24017,county,"Charles County, Maryland",2020,vac_bus_per,1.4104624174254599,percent
24021,county,"Frederick County, Maryland",2020,vac_bus_per,4.771197189969753,percent
24031,county,"Montgomery County, Maryland",2020,vac_bus_per,6.688099504585223,percent
24033,county,"Prince George's County, Maryland",2020,vac_bus_per,6.761377766724695,percent
51013,county,"Arlington County, Virginia",2020,vac_bus_per,11.966690654878175,percent
51059,county,"Fairfax County, Virginia",2020,vac_bus_per,9.039667940191501,percent
51107,county,"Loudoun County, Virginia",2020,vac_bus_per,2.2006713912719134,percent
51153,county,"Prince William County, Virginia",2020,vac_bus_per,3.6580029754091186,percent
51510,county,"Alexandria city, Virginia",2020,vac_bus_per,6.183510638297872,percent
51600,county,"Fairfax city, Virginia",2020,vac_bus_per,7.160883280757098,percent
51610,county,"Falls Church city, Virginia",2020,vac_bus_per,11.610486891385769,percent
51683,county,"Manassas city, Virginia",2020,vac_bus_per,4.647887323943662,percent
51685,county,"Manassas Park city, Virginia",2020,vac_bus_per,15.944540727902945,percent
11001,county,District of Columbia,2020,vac_oth_per,0,percent
24017,county,"Charles County, Maryland",2020,vac_oth_per,0,percent
24021,county,"Frederick County, Maryland",2020,vac_oth_per,0,percent
24031,county,"Montgomery County, Maryland",2020,vac_oth_per,0,percent
24033,county,"Prince George's County, Maryland",2020,vac_oth_per,0,percent
51013,county,"Arlington County, Virginia",2020,vac_oth_per,0,percent
51059,county,"Fairfax County, Virginia",2020,vac_oth_per,0,percent
51107,county,"Loudoun County, Virginia",2020,vac_oth_per,0,percent
51153,county,"Prince William County, Virginia",2020,vac_oth_per,0,percent
51510,county,"Alexandria city, Virginia",2020,vac_oth_per,0,percent
51600,county,"Fairfax city, Virginia",2020,vac_oth_per,0,percent
51610,county,"Falls Church city, Virginia",2020,vac_oth_per,0,percent
51683,county,"Manassas city, Virginia",2020,vac_oth_per,0,percent
51685,county,"Manassas Park city, Virginia",2020,vac_oth_per,0,percent
11001,county,District of Columbia,2020,vac_per,2.881153232858392,percent
24017,county,"Charles County, Maryland",2020,vac_per,0.36467146773706927,percent
24021,county,"Frederick County, Maryland",2020,vac_per,0.7918096434842847,percent
24031,county,"Montgomery County, Maryland",2020,vac_per,1.1266217439404607,percent
24033,county,"Prince George's County, Maryland",2020,vac_per,1.5706297106734743,percent
51013,county,"Arlington County, Virginia",2020,vac_per,1.198748536650487,percent
51059,county,"Fairfax County, Virginia",2020,vac_per,1.1145541497715468,percent
51107,county,"Loudoun County, Virginia",2020,vac_per,0.20366504291347717,percent
51153,county,"Prince William County, Virginia",2020,vac_per,0.4925905739348629,percent
51510,county,"Alexandria city, Virginia",2020,vac_per,0.7423919554564826,percent
51600,county,"Fairfax city, Virginia",2020,vac_per,1.7013471633672759,percent
51610,county,"Falls Church city, Virginia",2020,vac_per,2.284527518172378,percent
51683,county,"Manassas city, Virginia",2020,vac_per,0.9372995905480735,percent
51685,county,"Manassas Park city, Virginia",2020,vac_per,1.5393812584068152,percent
11001,county,District of Columbia,2020,vac_res_12plus,8480,count
24017,county,"Charles County, Maryland",2020,vac_res_12plus,169,count
24021,county,"Frederick County, Maryland",2020,vac_res_12plus,352,count
24031,county,"Montgomery County, Maryland",2020,vac_res_12plus,2355,count
24033,county,"Prince George's County, Maryland",2020,vac_res_12plus,4278,count
51013,county,"Arlington County, Virginia",2020,vac_res_12plus,492,count
51059,county,"Fairfax County, Virginia",2020,vac_res_12plus,1408,count
51107,county,"Loudoun County, Virginia",2020,vac_res_12plus,125,count
51153,county,"Prince William County, Virginia",2020,vac_res_12plus,443,count
51510,county,"Alexandria city, Virginia",2020,vac_res_12plus,217,count
51600,county,"Fairfax city, Virginia",2020,vac_res_12plus,42,count
51610,county,"Falls Church city, Virginia",2020,vac_res_12plus,29,count
51683,county,"Manassas city, Virginia",2020,vac_res_12plus,44,count
51685,county,"Manassas Park city, Virginia",2020,vac_res_12plus,9,count
11001,county,District of Columbia,2020,vac_bus_12plus,2660,count
24017,county,"Charles County, Maryland",2020,vac_bus_12plus,78,count
24021,county,"Frederick County, Maryland",2020,vac_bus_12plus,451,count
24031,county,"Montgomery County, Maryland",2020,vac_bus_12plus,2220,count
24033,county,"Prince George's County, Maryland",2020,vac_bus_12plus,2099,count
51013,county,"Arlington County, Virginia",2020,vac_bus_12plus,1095,count
51059,county,"Fairfax County, Virginia",2020,vac_bus_12plus,3227,count
51107,county,"Loudoun County, Virginia",2020,vac_bus_12plus,264,count
51153,county,"Prince William County, Virginia",2020,vac_bus_12plus,388,count
51510,county,"Alexandria city, Virginia",2020,vac_bus_12plus,453,count
51600,county,"Fairfax city, Virginia",2020,vac_bus_12plus,208,count
51610,county,"Falls Church city, Virginia",2020,vac_bus_12plus,186,count
51683,county,"Manassas city, Virginia",2020,vac_bus_12plus,130,count
51685,county,"Manassas Park city, Virginia",2020,vac_bus_12plus,80,count
11001,county,District of Columbia,2020,vac_oth_12plus,0,count
24017,county,"Charles County, Maryland",2020,vac_oth_12plus,0,count
24021,county,"Frederick County, Maryland",2020,vac_oth_12plus,0,count
24031,county,"Montgomery County, Maryland",2020,vac_oth_12plus,0,count
24033,county,"Prince George's County, Maryland",2020,vac_oth_12plus,0,count
51013,county,"Arlington County, Virginia",2020,vac_oth_12plus,0,count
51059,county,"Fairfax County, Virginia",2020,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2020,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2020,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2020,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2020,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2020,vac_oth_12plus,0,count
51683,county,"Manassas city, Virginia",2020,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2020,vac_oth_12plus,0,count
11001,county,District of Columbia,2020,vac_12plus,13800,count
24017,county,"Charles County, Maryland",2020,vac_12plus,325,count
24021,county,"Frederick County, Maryland",2020,vac_12plus,1254,count
24031,county,"Montgomery County, Maryland",2020,vac_12plus,6795,count
24033,county,"Prince George's County, Maryland",2020,vac_12plus,8476,count
51013,county,"Arlington County, Virginia",2020,vac_12plus,2682,count
51059,county,"Fairfax County, Virginia",2020,vac_12plus,7862,count
51107,county,"Loudoun County, Virginia",2020,vac_12plus,653,count
51153,county,"Prince William County, Virginia",2020,vac_12plus,1219,count
51510,county,"Alexandria city, Virginia",2020,vac_12plus,1123,count
51600,county,"Fairfax city, Virginia",2020,vac_12plus,458,count
51610,county,"Falls Church city, Virginia",2020,vac_12plus,401,count
51683,county,"Manassas city, Virginia",2020,vac_12plus,304,count
51685,county,"Manassas Park city, Virginia",2020,vac_12plus,169,count
11001,county,District of Columbia,2021,tot_adr,473905,count
24017,county,"Charles County, Maryland",2021,tot_adr,76785,count
24021,county,"Frederick County, Maryland",2021,tot_adr,127698,count
24031,county,"Montgomery County, Maryland",2021,tot_adr,499943,count
24033,county,"Prince George's County, Maryland",2021,tot_adr,455027,count
51013,county,"Arlington County, Virginia",2021,tot_adr,147945,count
51059,county,"Fairfax County, Virginia",2021,tot_adr,526313,count
51107,county,"Loudoun County, Virginia",2021,tot_adr,217978,count
51153,county,"Prince William County, Virginia",2021,tot_adr,195344,count
51510,county,"Alexandria city, Virginia",2021,tot_adr,102120,count
51600,county,"Fairfax city, Virginia",2021,tot_adr,15900,count
51610,county,"Falls Church city, Virginia",2021,tot_adr,9641,count
51683,county,"Manassas city, Virginia",2021,tot_adr,20359,count
51685,county,"Manassas Park city, Virginia",2021,tot_adr,6688,count
11001,county,District of Columbia,2021,vac_res_adr,9643,count
24017,county,"Charles County, Maryland",2021,vac_res_adr,143,count
24021,county,"Frederick County, Maryland",2021,vac_res_adr,483,count
24031,county,"Montgomery County, Maryland",2021,vac_res_adr,3142,count
24033,county,"Prince George's County, Maryland",2021,vac_res_adr,4777,count
51013,county,"Arlington County, Virginia",2021,vac_res_adr,743,count
51059,county,"Fairfax County, Virginia",2021,vac_res_adr,2464,count
51107,county,"Loudoun County, Virginia",2021,vac_res_adr,217,count
51153,county,"Prince William County, Virginia",2021,vac_res_adr,648,count
51510,county,"Alexandria city, Virginia",2021,vac_res_adr,375,count
51600,county,"Fairfax city, Virginia",2021,vac_res_adr,63,count
51610,county,"Falls Church city, Virginia",2021,vac_res_adr,42,count
51683,county,"Manassas city, Virginia",2021,vac_res_adr,78,count
51685,county,"Manassas Park city, Virginia",2021,vac_res_adr,15,count
11001,county,District of Columbia,2021,vac_bus_adr,3451,count
24017,county,"Charles County, Maryland",2021,vac_bus_adr,77,count
24021,county,"Frederick County, Maryland",2021,vac_bus_adr,491,count
24031,county,"Montgomery County, Maryland",2021,vac_bus_adr,2577,count
24033,county,"Prince George's County, Maryland",2021,vac_bus_adr,2206,count
51013,county,"Arlington County, Virginia",2021,vac_bus_adr,1263,count
51059,county,"Fairfax County, Virginia",2021,vac_bus_adr,3904,count
51107,county,"Loudoun County, Virginia",2021,vac_bus_adr,311,count
51153,county,"Prince William County, Virginia",2021,vac_bus_adr,424,count
51510,county,"Alexandria city, Virginia",2021,vac_bus_adr,623,count
51600,county,"Fairfax city, Virginia",2021,vac_bus_adr,206,count
51610,county,"Falls Church city, Virginia",2021,vac_bus_adr,168,count
51683,county,"Manassas city, Virginia",2021,vac_bus_adr,132,count
51685,county,"Manassas Park city, Virginia",2021,vac_bus_adr,93,count
11001,county,District of Columbia,2021,vac_oth_adr,0,count
24017,county,"Charles County, Maryland",2021,vac_oth_adr,0,count
24021,county,"Frederick County, Maryland",2021,vac_oth_adr,0,count
24031,county,"Montgomery County, Maryland",2021,vac_oth_adr,0,count
24033,county,"Prince George's County, Maryland",2021,vac_oth_adr,0,count
51013,county,"Arlington County, Virginia",2021,vac_oth_adr,0,count
51059,county,"Fairfax County, Virginia",2021,vac_oth_adr,0,count
51107,county,"Loudoun County, Virginia",2021,vac_oth_adr,0,count
51153,county,"Prince William County, Virginia",2021,vac_oth_adr,0,count
51510,county,"Alexandria city, Virginia",2021,vac_oth_adr,0,count
51600,county,"Fairfax city, Virginia",2021,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2021,vac_oth_adr,0,count
51683,county,"Manassas city, Virginia",2021,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2021,vac_oth_adr,0,count
11001,county,District of Columbia,2021,vac_adr,13094,count
24017,county,"Charles County, Maryland",2021,vac_adr,220,count
24021,county,"Frederick County, Maryland",2021,vac_adr,974,count
24031,county,"Montgomery County, Maryland",2021,vac_adr,5719,count
24033,county,"Prince George's County, Maryland",2021,vac_adr,6983,count
51013,county,"Arlington County, Virginia",2021,vac_adr,2006,count
51059,county,"Fairfax County, Virginia",2021,vac_adr,6368,count
51107,county,"Loudoun County, Virginia",2021,vac_adr,528,count
51153,county,"Prince William County, Virginia",2021,vac_adr,1072,count
51510,county,"Alexandria city, Virginia",2021,vac_adr,998,count
51600,county,"Fairfax city, Virginia",2021,vac_adr,269,count
51610,county,"Falls Church city, Virginia",2021,vac_adr,210,count
51683,county,"Manassas city, Virginia",2021,vac_adr,210,count
51685,county,"Manassas Park city, Virginia",2021,vac_adr,108,count
11001,county,District of Columbia,2021,vac_res_per,2.445761069712941,percent
24017,county,"Charles County, Maryland",2021,vac_res_per,0.20672507011304828,percent
24021,county,"Frederick County, Maryland",2021,vac_res_per,0.4267463024155784,percent
24031,county,"Montgomery County, Maryland",2021,vac_res_per,0.7112362653531508,percent
24033,county,"Prince George's County, Maryland",2021,vac_res_per,1.210454965855389,percent
51013,county,"Arlington County, Virginia",2021,vac_res_per,0.5727809556114032,percent
51059,county,"Fairfax County, Virginia",2021,vac_res_per,0.532742934237382,percent
51107,county,"Loudoun County, Virginia",2021,vac_res_per,0.1088390335896317,percent
51153,county,"Prince William County, Virginia",2021,vac_res_per,0.3621730382293763,percent
51510,county,"Alexandria city, Virginia",2021,vac_res_per,0.41914427504806184,percent
51600,county,"Fairfax city, Virginia",2021,vac_res_per,0.5313317027915999,percent
51610,county,"Falls Church city, Virginia",2021,vac_res_per,0.5402624131721122,percent
51683,county,"Manassas city, Virginia",2021,vac_res_per,0.4670099389294695,percent
51685,county,"Manassas Park city, Virginia",2021,vac_res_per,0.25176233635448136,percent
11001,county,District of Columbia,2021,vac_bus_per,8.459784766994337,percent
24017,county,"Charles County, Maryland",2021,vac_bus_per,1.3801756587202008,percent
24021,county,"Frederick County, Maryland",2021,vac_bus_per,4.754066615027111,percent
24031,county,"Montgomery County, Maryland",2021,vac_bus_per,6.805397839807748,percent
24033,county,"Prince George's County, Maryland",2021,vac_bus_per,6.869919965120987,percent
51013,county,"Arlington County, Virginia",2021,vac_bus_per,13.096225632517628,percent
51059,county,"Fairfax County, Virginia",2021,vac_bus_per,9.256229698650923,percent
51107,county,"Loudoun County, Virginia",2021,vac_bus_per,2.2952029520295203,percent
51153,county,"Prince William County, Virginia",2021,vac_bus_per,3.7173417499561636,percent
51510,county,"Alexandria city, Virginia",2021,vac_bus_per,8.656384604696402,percent
51600,county,"Fairfax city, Virginia",2021,vac_bus_per,6.427457098283932,percent
51610,county,"Falls Church city, Virginia",2021,vac_bus_per,10.714285714285714,percent
51683,county,"Manassas city, Virginia",2021,vac_bus_per,4.638088545326775,percent
51685,county,"Manassas Park city, Virginia",2021,vac_bus_per,16.202090592334496,percent
11001,county,District of Columbia,2021,vac_oth_per,0,percent
24017,county,"Charles County, Maryland",2021,vac_oth_per,0,percent
24021,county,"Frederick County, Maryland",2021,vac_oth_per,0,percent
24031,county,"Montgomery County, Maryland",2021,vac_oth_per,0,percent
24033,county,"Prince George's County, Maryland",2021,vac_oth_per,0,percent
51013,county,"Arlington County, Virginia",2021,vac_oth_per,0,percent
51059,county,"Fairfax County, Virginia",2021,vac_oth_per,0,percent
51107,county,"Loudoun County, Virginia",2021,vac_oth_per,0,percent
51153,county,"Prince William County, Virginia",2021,vac_oth_per,0,percent
51510,county,"Alexandria city, Virginia",2021,vac_oth_per,0,percent
51600,county,"Fairfax city, Virginia",2021,vac_oth_per,0,percent
51610,county,"Falls Church city, Virginia",2021,vac_oth_per,0,percent
51683,county,"Manassas city, Virginia",2021,vac_oth_per,0,percent
51685,county,"Manassas Park city, Virginia",2021,vac_oth_per,0,percent
11001,county,District of Columbia,2021,vac_per,2.7630010234118654,percent
24017,county,"Charles County, Maryland",2021,vac_per,0.2865142931562154,percent
24021,county,"Frederick County, Maryland",2021,vac_per,0.7627370828047425,percent
24031,county,"Montgomery County, Maryland",2021,vac_per,1.1439304080665196,percent
24033,county,"Prince George's County, Maryland",2021,vac_per,1.5346342085194944,percent
51013,county,"Arlington County, Virginia",2021,vac_per,1.3559092906147554,percent
51059,county,"Fairfax County, Virginia",2021,vac_per,1.209926412609987,percent
51107,county,"Loudoun County, Virginia",2021,vac_per,0.24222627971630162,percent
51153,county,"Prince William County, Virginia",2021,vac_per,0.5487754934884101,percent
51510,county,"Alexandria city, Virginia",2021,vac_per,0.9772816294555425,percent
51600,county,"Fairfax city, Virginia",2021,vac_per,1.6918238993710693,percent
51610,county,"Falls Church city, Virginia",2021,vac_per,2.178197282439581,percent
51683,county,"Manassas city, Virginia",2021,vac_per,1.0314848469964144,percent
51685,county,"Manassas Park city, Virginia",2021,vac_per,1.6148325358851676,percent
11001,county,District of Columbia,2021,vac_res_12plus,7968,count
24017,county,"Charles County, Maryland",2021,vac_res_12plus,117,count
24021,county,"Frederick County, Maryland",2021,vac_res_12plus,409,count
24031,county,"Montgomery County, Maryland",2021,vac_res_12plus,2618,count
24033,county,"Prince George's County, Maryland",2021,vac_res_12plus,4328,count
51013,county,"Arlington County, Virginia",2021,vac_res_12plus,476,count
51059,county,"Fairfax County, Virginia",2021,vac_res_12plus,1673,count
51107,county,"Loudoun County, Virginia",2021,vac_res_12plus,143,count
51153,county,"Prince William County, Virginia",2021,vac_res_12plus,472,count
51510,county,"Alexandria city, Virginia",2021,vac_res_12plus,260,count
51600,county,"Fairfax city, Virginia",2021,vac_res_12plus,41,count
51610,county,"Falls Church city, Virginia",2021,vac_res_12plus,29,count
51683,county,"Manassas city, Virginia",2021,vac_res_12plus,55,count
51685,county,"Manassas Park city, Virginia",2021,vac_res_12plus,11,count
11001,county,District of Columbia,2021,vac_bus_12plus,2802,count
24017,county,"Charles County, Maryland",2021,vac_bus_12plus,75,count
24021,county,"Frederick County, Maryland",2021,vac_bus_12plus,469,count
24031,county,"Montgomery County, Maryland",2021,vac_bus_12plus,2432,count
24033,county,"Prince George's County, Maryland",2021,vac_bus_12plus,2041,count
51013,county,"Arlington County, Virginia",2021,vac_bus_12plus,1097,count
51059,county,"Fairfax County, Virginia",2021,vac_bus_12plus,3647,count
51107,county,"Loudoun County, Virginia",2021,vac_bus_12plus,265,count
51153,county,"Prince William County, Virginia",2021,vac_bus_12plus,392,count
51510,county,"Alexandria city, Virginia",2021,vac_bus_12plus,380,count
51600,county,"Fairfax city, Virginia",2021,vac_bus_12plus,196,count
51610,county,"Falls Church city, Virginia",2021,vac_bus_12plus,160,count
51683,county,"Manassas city, Virginia",2021,vac_bus_12plus,130,count
51685,county,"Manassas Park city, Virginia",2021,vac_bus_12plus,88,count
11001,county,District of Columbia,2021,vac_oth_12plus,0,count
24017,county,"Charles County, Maryland",2021,vac_oth_12plus,0,count
24021,county,"Frederick County, Maryland",2021,vac_oth_12plus,0,count
24031,county,"Montgomery County, Maryland",2021,vac_oth_12plus,0,count
24033,county,"Prince George's County, Maryland",2021,vac_oth_12plus,0,count
51013,county,"Arlington County, Virginia",2021,vac_oth_12plus,0,count
51059,county,"Fairfax County, Virginia",2021,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2021,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2021,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2021,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2021,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2021,vac_oth_12plus,0,count
51683,county,"Manassas city, Virginia",2021,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2021,vac_oth_12plus,0,count
11001,county,District of Columbia,2021,vac_12plus,13572,count
24017,county,"Charles County, Maryland",2021,vac_12plus,267,count
24021,county,"Frederick County, Maryland",2021,vac_12plus,1347,count
24031,county,"Montgomery County, Maryland",2021,vac_12plus,7482,count
24033,county,"Prince George's County, Maryland",2021,vac_12plus,8410,count
51013,county,"Arlington County, Virginia",2021,vac_12plus,2670,count
51059,county,"Fairfax County, Virginia",2021,vac_12plus,8967,count
51107,county,"Loudoun County, Virginia",2021,vac_12plus,673,count
51153,county,"Prince William County, Virginia",2021,vac_12plus,1256,count
51510,county,"Alexandria city, Virginia",2021,vac_12plus,1020,count
51600,county,"Fairfax city, Virginia",2021,vac_12plus,433,count
51610,county,"Falls Church city, Virginia",2021,vac_12plus,349,count
51683,county,"Manassas city, Virginia",2021,vac_12plus,315,count
51685,county,"Manassas Park city, Virginia",2021,vac_12plus,187,count
